Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Đường vào,Huyện,Tỉnh
8500000000.0,43.0,6,4,,Hoàng Mai,Hà Nội
9500000000.0,60.0,3,3,3.0,Tây Hồ,Hà Nội
7000000000.0,50.0,4,4,3.0,Ba Đình,Hà Nội
18000000000.0,81.0,22,22,5.0,Nha Trang,Khánh Hòa
5400000000.0,120.0,3,3,,Thủ Đức,Hồ Chí Minh
2780000000.0,24.0,2,1,3.0,Quận 8,Hồ Chí Minh
8980000000.0,40.0,4,3,3.0,Hoàng Mai,Hà Nội
68000000000.0,300.0,11,11,20.0,Quận 10,Hồ Chí Minh
4150000000.0000005,42.0,3,4,3.0,Thanh Khê,Đà Nẵng
14500000000.0,60.0,1,1,30.0,Hoàng Mai,Hà Nội
5250000000.0,50.0,3,4,6.0,Bình Tân,Hồ Chí Minh
5950000000.0,30.0,5,4,10.0,Hoàng Mai,Hà Nội
11900000000.0,46.0,6,7,5.0,Hai Bà Trưng,Hà Nội
19000000000.0,62.0,6,6,,Cầu Giấy,Hà Nội
49500000000.0,175.0,40,42,,Quận 7,Hồ Chí Minh
15800000000.0,80.0,8,8,14.0,Quận 7,Hồ Chí Minh
16500000000.0,56.0,3,4,8.0,Hai Bà Trưng,Hà Nội
7450000000.0,36.0,3,4,2.8,Long Biên,Hà Nội
15600000000.0,61.0,8,9,,Thanh Xuân,Hà Nội
15000000000.0,50.0,15,15,,Cầu Giấy,Hà Nội
5700000000.0,77.0,2,2,20.0,Nhà Bè,Hồ Chí Minh
10500000000.0,35.0,3,5,,Thanh Xuân,Hà Nội
10500000000.0,69.3,4,5,6.0,Gò Vấp,Hồ Chí Minh
7500000000.0,77.0,4,3,6.0,Đông Anh,Hà Nội
11400000000.0,42.0,4,6,3.0,Ba Đình,Hà Nội
9000000000.0,40.0,4,4,3.0,Thanh Xuân,Hà Nội
9800000000.0,65.0,4,3,3.0,Thanh Xuân,Hà Nội
8900000000.0,38.0,3,4,,Ba Đình,Hà Nội
9000000000.0,40.0,4,4,,Thanh Trì,Hà Nội
4800000000.0,20.0,3,3,2.0,Quận 1,Hồ Chí Minh
4950000000.0,66.0,3,2,5.0,Hải Châu,Đà Nẵng
6800000000.0,33.0,4,3,2.5,Hoàng Mai,Hà Nội
3890000000.0,31.2,4,4,,Quận 7,Hồ Chí Minh
21000000000.0,63.0,4,5,8.0,Hoàng Mai,Hà Nội
5250000000.0,35.0,3,4,3.0,Hoài Đức,Hà Nội
3200000000.0,54.0,2,2,,Thủ Đức,Hồ Chí Minh
3190000000.0,34.0,2,2,,Gò Vấp,Hồ Chí Minh
7500000000.0,64.0,4,3,,Bình Thạnh,Hồ Chí Minh
15000000000.0,55.0,15,15,5.0,Thanh Xuân,Hà Nội
7100000000.0,34.0,3,5,3.0,Nam Từ Liêm,Hà Nội
27000000000.0,55.0,4,4,6.0,Đống Đa,Hà Nội
2800000000.0,53.0,4,4,,Phú Nhuận,Hồ Chí Minh
8199999999.999999,50.0,4,4,,Quận 7,Hồ Chí Minh
10300000000.0,40.0,3,4,3.0,Hà Đông,Hà Nội
4250000000.0,16.0,3,4,,Hà Đông,Hà Nội
6300000000.0,101.0,3,3,3.0,Nha Trang,Khánh Hòa
6700000000.0,51.34,4,5,7.0,Nha Trang,Khánh Hòa
18500000000.0,273.4,5,5,10.0,Thủ Đức,Hồ Chí Minh
7200000000.0,32.0,3,4,,Hai Bà Trưng,Hà Nội
27500000000.0,225.0,4,4,,Ngũ Hành Sơn,Đà Nẵng
18500000000.0,100.0,28,28,3.0,Nam Từ Liêm,Hà Nội
18500000000.0,152.0,4,4,3.0,Nam Từ Liêm,Hà Nội
12500000000.0,54.0,4,5,5.0,Hoàng Mai,Hà Nội
3000000000.0,52.0,4,2,5.0,Thuận An,Bình Dương
13000000000.0,130.0,3,3,8.0,Thủ Đức,Hồ Chí Minh
8650000000.0,44.0,4,5,4.0,Thanh Trì,Hà Nội
14800000000.0,48.0,4,5,7.0,Hoàng Mai,Hà Nội
32000000000.0,100.0,5,5,10.0,Quận 1,Hồ Chí Minh
16800000000.0,71.0,11,11,,Hoàng Mai,Hà Nội
7600000000.0,82.0,2,2,10.0,Tân Phú,Hồ Chí Minh
11000000000.0,130.0,8,9,3.5,Bình Thạnh,Hồ Chí Minh
8500000000.0,64.0,2,2,6.0,Bình Thạnh,Hồ Chí Minh
5800000000.0,35.0,5,5,20.0,Hà Đông,Hà Nội
8449999999.999999,32.0,3,3,4.0,Hoàng Mai,Hà Nội
12500000000.0,46.0,6,4,6.0,Hoàng Mai,Hà Nội
7500000000.0,72.0,4,5,6.0,Tân Phú,Hồ Chí Minh
24000000000.0,80.0,4,4,8.0,Quận 1,Hồ Chí Minh
3190000000.0,48.0,4,4,6.0,Quận 5,Hồ Chí Minh
5800000000.0,30.0,3,4,2.0,Hà Đông,Hà Nội
4400000000.0,38.0,3,3,4.0,Thanh Trì,Hà Nội
12300000000.0,145.0,10,6,8.0,Bình Tân,Hồ Chí Minh
15800000000.0,68.0,15,15,,Nam Từ Liêm,Hà Nội
7800000000.0,56.0,4,5,5.0,Tân Phú,Hồ Chí Minh
3500000000.0,32.0,2,2,4.0,Bình Tân,Hồ Chí Minh
21000000000.0,70.0,4,4,6.0,Đống Đa,Hà Nội
8700000000.0,29.0,3,4,5.0,Đống Đa,Hà Nội
8600000000.0,67.0,7,7,4.0,Tân Bình,Hồ Chí Minh
9400000000.0,38.0,3,4,6.0,Long Biên,Hà Nội
2049999999.9999998,43.0,2,2,,Gò Vấp,Hồ Chí Minh
5580000000.0,57.0,3,3,5.0,Quận 9,Hồ Chí Minh
6900000000.0,101.0,3,4,5.0,Nha Trang,Khánh Hòa
8690000000.0,45.0,4,4,6.0,Thanh Trì,Hà Nội
10800000000.0,40.0,3,5,3.0,Ba Đình,Hà Nội
4500000000.0,35.0,3,3,2.0,Hoàng Mai,Hà Nội
12700000000.0,64.0,18,18,3.0,Thanh Trì,Hà Nội
21700000000.0,55.0,6,4,10.0,Thanh Xuân,Hà Nội
58000000000.0,270.0,5,6,10.0,Bắc Từ Liêm,Hà Nội
1800000000.0,56.0,2,4,,Bình Chánh,Hồ Chí Minh
33000000000.0,100.0,16,16,10.0,Thanh Xuân,Hà Nội
30000000000.0,70.0,8,10,11.0,Thanh Xuân,Hà Nội
66000000000.0,106.0,5,8,12.0,Nam Từ Liêm,Hà Nội
15300000000.0,50.0,5,5,5.0,Long Biên,Hà Nội
9000000000.0,58.0,4,4,,Hà Đông,Hà Nội
4970000000.0,44.3,2,2,,Bình Thạnh,Hồ Chí Minh
3700000000.0,82.0,7,7,8.0,Tân Phú,Hồ Chí Minh
5700000000.0,53.0,6,6,3.5,Bình Thạnh,Hồ Chí Minh
9800000000.0,48.0,4,5,3.2,Tây Hồ,Hà Nội
5600000000.0,53.0,3,2,5.0,Bình Thạnh,Hồ Chí Minh
7500000000.0,33.0,4,4,2.0,Hoàng Mai,Hà Nội
6000000000.0,79.6,3,2,,Ngũ Hành Sơn,Đà Nẵng
18500000000.0,140.0,35,35,,Gò Vấp,Hồ Chí Minh
21900000000.0,55.0,4,6,10.0,Thanh Xuân,Hà Nội
4700000000.0,90.0,3,4,7.5,Ngũ Hành Sơn,Đà Nẵng
83000000000.0,119.0,5,8,16.0,Nam Từ Liêm,Hà Nội
13900000000.0,61.0,10,10,4.0,Phú Nhuận,Hồ Chí Minh
2150000000.0,44.0,3,3,,Bình Thạnh,Hồ Chí Minh
89000000000.0,480.0,4,4,,Quận 2,Hồ Chí Minh
8800000000.0,39.0,6,5,3.0,Thanh Xuân,Hà Nội
3650000000.0,48.0,3,3,5.0,Bình Tân,Hồ Chí Minh
5000000000.0,37.0,7,4,,Hoài Đức,Hà Nội
12800000000.0,50.0,6,5,6.0,Phú Nhuận,Hồ Chí Minh
16800000000.0,50.0,4,6,5.0,Thanh Xuân,Hà Nội
8550000000.000001,38.0,6,3,,Cầu Giấy,Hà Nội
46000000000.0,86.0,4,9,,Ba Đình,Hà Nội
31000000000.0,51.0,5,5,,Đống Đa,Hà Nội
15000000000.0,50.0,13,13,6.0,Hoàng Mai,Hà Nội
18000000000.0,50.0,4,6,12.0,Hà Đông,Hà Nội
17600000000.0,84.0,5,6,,Quận 7,Hồ Chí Minh
8199999999.999999,60.0,4,4,,Quận 7,Hồ Chí Minh
8800000000.0,69.0,3,3,,Tân Phú,Hồ Chí Minh
3100000000.0,60.0,4,5,8.0,Biên Hòa,Đồng Nai
8700000000.0,39.0,4,4,,Ba Đình,Hà Nội
6290000000.0,50.0,4,5,12.0,Quận 12,Hồ Chí Minh
11000000000.0,50.0,5,6,6.0,Tây Hồ,Hà Nội
12000000000.0,43.0,4,4,,Bắc Từ Liêm,Hà Nội
3450000000.0,71.0,3,2,5.0,Thuận An,Bình Dương
3550000000.0,34.0,4,3,2.0,Hà Đông,Hà Nội
10500000000.0,51.0,9,4,3.0,Thanh Trì,Hà Nội
7500000000.0,59.0,4,3,2.0,Đống Đa,Hà Nội
3400000000.0,28.0,2,4,,Quận 6,Hồ Chí Minh
4500000000.0,60.0,3,4,13.0,Dĩ An,Bình Dương
6680000000.0,56.0,4,4,,Tân Phú,Hồ Chí Minh
3700000000.0,62.0,2,2,3.0,Quận 12,Hồ Chí Minh
2490000000.0,18.8,2,1,5.0,Bình Tân,Hồ Chí Minh
560000000.0,44.0,2,2,5.0,Đức Hòa,Long An
9900000000.0,76.0,4,5,,Gò Vấp,Hồ Chí Minh
7200000000.0,35.0,4,4,,Tây Hồ,Hà Nội
13800000000.0,69.0,4,4,4.0,Đống Đa,Hà Nội
3100000000.0,100.0,2,1,5.0,Biên Hòa,Đồng Nai
16000000000.0,58.0,6,5,9.0,Ba Đình,Hà Nội
4900000000.0,30.26,3,3,,Bình Thạnh,Hồ Chí Minh
11000000000.0,55.0,4,4,,Thanh Xuân,Hà Nội
14350000000.0,40.0,4,5,5.0,Thanh Xuân,Hà Nội
6790000000.0,58.0,4,5,8.0,Quận 12,Hồ Chí Minh
6690000000.0,70.0,4,5,8.0,Quận 12,Hồ Chí Minh
7790000000.0,64.0,4,5,,Quận 12,Hồ Chí Minh
5500000000.0,152.7,13,13,,Quy Nhơn,Bình Định
160000000000.0,270.0,5,5,,Quận 1,Hồ Chí Minh
3470000000.0,48.0,4,5,7.0,Quận 5,Hồ Chí Minh
23500000000.0,60.0,6,6,8.0,Đống Đa,Hà Nội
14000000000.0,198.0,12,8,5.0,Gò Vấp,Hồ Chí Minh
20500000000.0,70.0,12,12,6.0,Long Biên,Hà Nội
11950000000.0,100.0,12,12,4.0,Bình Thạnh,Hồ Chí Minh
10900000000.0,65.0,5,4,5.0,Long Biên,Hà Nội
11500000000.0,62.0,4,5,12.0,Quận 7,Hồ Chí Minh
5700000000.0,56.0,4,3,,Bình Tân,Hồ Chí Minh
12500000000.0,70.0,11,11,5.0,Bình Thạnh,Hồ Chí Minh
15500000000.0,140.0,15,15,4.0,Gò Vấp,Hồ Chí Minh
1700000000.0,36.0,3,2,,Bình Chánh,Hồ Chí Minh
12200000000.0,151.0,6,7,4.0,Gò Vấp,Hồ Chí Minh
8150000000.0,33.0,3,4,4.0,Cầu Giấy,Hà Nội
21000000000.0,30.0,5,5,,Quận 1,Hồ Chí Minh
11000000000.0,50.0,4,5,6.0,Bình Thạnh,Hồ Chí Minh
12250000000.0,95.0,4,5,5.0,Tân Bình,Hồ Chí Minh
9100000000.0,80.0,4,4,10.0,Tân Phú,Hồ Chí Minh
3900000000.0,44.0,2,2,5.0,Bình Tân,Hồ Chí Minh
5900000000.0,66.0,2,2,6.0,Gò Vấp,Hồ Chí Minh
17000000000.0,98.0,4,4,,Quận 3,Hồ Chí Minh
3580000000.0,44.0,3,2,6.0,Bình Tân,Hồ Chí Minh
24000000000.0,68.0,3,4,3.0,Hai Bà Trưng,Hà Nội
18500000000.0,75.0,4,4,5.0,Quận 5,Hồ Chí Minh
21500000000.0,68.0,6,5,,Đống Đa,Hà Nội
4650000000.0,40.6,4,3,6.0,Bình Tân,Hồ Chí Minh
3960000000.0,52.5,2,1,5.0,Thủ Đức,Hồ Chí Minh
5850000000.0,43.0,3,4,,Gò Vấp,Hồ Chí Minh
9200000000.0,64.0,4,4,5.0,Gò Vấp,Hồ Chí Minh
6800000000.0,30.0,4,4,5.0,Thanh Trì,Hà Nội
19800000000.0,52.0,8,8,3.5,Quận 1,Hồ Chí Minh
3400000000.0,35.0,2,2,3.0,Thanh Trì,Hà Nội
11700000000.0,40.0,4,4,6.0,Quận 3,Hồ Chí Minh
9990000000.0,96.0,2,2,5.0,Bình Thạnh,Hồ Chí Minh
18000000000.0,122.0,7,5,,Quận 10,Hồ Chí Minh
30000000000.0,100.0,4,4,,Cầu Giấy,Hà Nội
18000000000.0,140.0,26,4,6.0,Gò Vấp,Hồ Chí Minh
9600000000.0,40.0,4,5,4.0,Cầu Giấy,Hà Nội
5600000000.0,62.0,3,3,7.0,Thủ Đức,Hồ Chí Minh
18000000000.0,75.0,5,5,4.0,Long Biên,Hà Nội
5600000000.0,30.0,4,4,,Ba Đình,Hà Nội
6850000000.0,35.0,3,4,,Long Biên,Hà Nội
31000000000.0,60.0,4,4,,Ba Đình,Hà Nội
6950000000.0,51.0,4,4,4.0,Bình Thạnh,Hồ Chí Minh
7600000000.0,45.0,5,4,3.0,Long Biên,Hà Nội
6300000000.0,22.7,2,3,70.0,Phú Nhuận,Hồ Chí Minh
41500000000.0,143.0,4,4,,Nam Từ Liêm,Hà Nội
8800000000.0,44.0,4,4,,Phú Nhuận,Hồ Chí Minh
2100000000.0,47.0,4,3,2.5,An Dương,Hải Phòng
21000000000.0,50.0,7,6,10.0,Đống Đa,Hà Nội
11000000000.0,160.0,1,1,7.0,Quận 12,Hồ Chí Minh
18800000000.0,96.4,24,24,,Bắc Từ Liêm,Hà Nội
8199999999.999999,51.0,8,6,6.0,Quận 3,Hồ Chí Minh
14500000000.0,256.0,21,21,6.0,Quận 12,Hồ Chí Minh
5800000000.0,72.0,4,4,,Bình Tân,Hồ Chí Minh
6200000000.0,30.0,2,3,4.0,Hoàng Mai,Hà Nội
40000000000.0,260.0,5,2,3.0,Tây Hồ,Hà Nội
3600000000.0,89.0,1,1,15.0,Hòa Bình,Hòa Bình
15800000000.0,76.0,5,6,8.0,Tân Bình,Hồ Chí Minh
7200000000.0,150.0,5,5,8.0,Hóc Môn,Hồ Chí Minh
3500000000.0,85.0,3,2,,Hóc Môn,Hồ Chí Minh
5700000000.0,52.0,2,2,6.0,Tân Bình,Hồ Chí Minh
28000000000.0,184.0,4,4,,Bình Thạnh,Hồ Chí Minh
4990000000.0,85.0,4,4,,Hóc Môn,Hồ Chí Minh
27000000000.0,172.0,43,44,7.0,Tân Phú,Hồ Chí Minh
23800000000.0,300.0,58,58,4.0,Bình Tân,Hồ Chí Minh
22000000000.0,163.0,4,6,8.0,Tân Bình,Hồ Chí Minh
6500000000.0,180.0,10,10,7.0,Hóc Môn,Hồ Chí Minh
11700000000.0,87.0,6,7,,Quận 10,Hồ Chí Minh
19900000000.0,80.0,8,8,6.0,Quận 3,Hồ Chí Minh
20900000000.0,122.0,4,4,,Quận 10,Hồ Chí Minh
13600000000.0,92.0,4,5,6.0,Tân Bình,Hồ Chí Minh
6000000000.0,81.0,3,2,,Quận 9,Hồ Chí Minh
3650000000.0,56.0,2,2,12.0,Hóc Môn,Hồ Chí Minh
6600000000.0,66.0,3,3,,Quận 6,Hồ Chí Minh
9900000000.0,41.0,9,9,,Ba Đình,Hà Nội
8700000000.0,105.0,3,3,12.0,Bình Chánh,Hồ Chí Minh
11900000000.0,64.0,4,4,,Phú Nhuận,Hồ Chí Minh
32000000000.0,191.0,4,4,,Tân Bình,Hồ Chí Minh
5700000000.0,125.0,4,4,6.0,Hóc Môn,Hồ Chí Minh
6900000000.0,35.0,3,2,,Đống Đa,Hà Nội
7300000000.0,38.0,6,6,,Quận 1,Hồ Chí Minh
31600000000.0,90.0,4,4,,Tây Hồ,Hà Nội
2500000000.0,84.0,1,1,,Hóc Môn,Hồ Chí Minh
8900000000.0,48.0,4,4,,Ba Đình,Hà Nội
14000000000.0,145.0,4,4,,Hoàng Mai,Hà Nội
5590000000.0,64.0,4,4,5.0,Bình Tân,Hồ Chí Minh
10000000000.0,100.0,4,4,13.5,Hoàng Mai,Hà Nội
4800000000.0,38.0,4,4,,Hoàng Mai,Hà Nội
3900000000.0,50.0,4,3,,Thanh Trì,Hà Nội
30000000000.0,140.0,29,30,,Quận 7,Hồ Chí Minh
1850000000.0,90.0,3,2,8.0,Tân Uyên,Bình Dương
2000000000.0,80.0,3,2,12.0,Củ Chi,Hồ Chí Minh
6400000000.0,63.0,4,6,8.0,Quận 12,Hồ Chí Minh
6800000000.0,60.0,4,6,6.0,Quận 12,Hồ Chí Minh
3650000000.0,48.0,2,2,,Quận 12,Hồ Chí Minh
12800000000.0,75.0,4,4,,Hoàng Mai,Hà Nội
6590000000.0,55.8,4,4,4.0,Thủ Đức,Hồ Chí Minh
17500000000.0,90.0,5,5,,Quận 3,Hồ Chí Minh
14500000000.0,70.0,4,4,,Thanh Xuân,Hà Nội
10000000000.0,42.0,9,9,3.0,Ba Đình,Hà Nội
4750000000.0,60.0,2,2,3.0,Gò Vấp,Hồ Chí Minh
6500000000.0,35.0,6,4,,Đống Đa,Hà Nội
14800000000.0,41.0,4,5,12.0,Đống Đa,Hà Nội
4600000000.0,57.0,2,2,3.75,Sơn Trà,Đà Nẵng
23500000000.0,125.0,4,4,,Thanh Xuân,Hà Nội
15000000000.0,75.0,22,22,3.5,Thanh Trì,Hà Nội
6450000000.0,40.0,5,4,2.0,Nam Từ Liêm,Hà Nội
39800000000.0,150.0,4,4,,Cầu Giấy,Hà Nội
4000000000.0,43.5,1,1,4.5,Tây Hồ,Hà Nội
17000000000.0,100.0,30,30,,Thanh Trì,Hà Nội
17900000000.0,58.0,6,5,,Hoàng Mai,Hà Nội
24000000000.0,76.0,3,4,,Hai Bà Trưng,Hà Nội
8800000000.0,45.0,4,4,,Long Biên,Hà Nội
25000000000.0,115.0,27,27,,Đống Đa,Hà Nội
14000000000.0,42.0,4,4,3.5,Hoàng Mai,Hà Nội
9900000000.0,45.0,3,4,,Ba Đình,Hà Nội
7000000000.0,60.0,4,4,5.0,Hồng Bàng,Hải Phòng
8650000000.0,68.0,4,4,,Long Biên,Hà Nội
25000000000.0,68.0,8,8,,Đống Đa,Hà Nội
9450000000.0,48.0,4,4,,Long Biên,Hà Nội
15000000000.0,71.8,4,3,8.0,Bình Thạnh,Hồ Chí Minh
23000000000.0,60.0,4,4,50.0,Đống Đa,Hà Nội
19000000000.0,86.0,3,3,50.0,Đống Đa,Hà Nội
2150000000.0,133.0,2,2,5.0,Nhơn Trạch,Đồng Nai
6300000000.0,35.0,3,4,,Hà Đông,Hà Nội
9200000000.0,35.0,4,4,,Ba Đình,Hà Nội
11500000000.0,42.0,6,5,3.0,Cầu Giấy,Hà Nội
4400000000.0,68.0,4,3,4.0,Thanh Khê,Đà Nẵng
4900000000.0,230.0,3,2,,Hóc Môn,Hồ Chí Minh
7050000000.0,45.0,4,4,3.0,Hoàng Mai,Hà Nội
2750000000.0,95.3,2,2,4.0,Tân An,Long An
8700000000.0,90.0,4,4,,Gò Vấp,Hồ Chí Minh
5800000000.0,39.0,4,4,,Quận 4,Hồ Chí Minh
5400000000.0,43.5,4,3,6.0,Bình Tân,Hồ Chí Minh
12800000000.0,42.0,6,4,,Ba Đình,Hà Nội
2950000000.0,162.0,2,1,10.5,Liên Chiểu,Đà Nẵng
10900000000.0,41.0,8,8,6.0,Quận 3,Hồ Chí Minh
22300000000.0,52.0,6,6,,Ba Đình,Hà Nội
17500000000.0,58.0,4,2,6.0,Nam Từ Liêm,Hà Nội
28000000000.0,100.0,4,3,20.0,Long Biên,Hà Nội
5390000000.0,75.0,4,4,4.2,Tân Phú,Hồ Chí Minh
1950000000.0,54.0,3,4,,Phú Nhuận,Hồ Chí Minh
2100000000.0,54.0,3,4,,Gò Vấp,Hồ Chí Minh
12300000000.0,35.0,3,4,8.0,Thanh Xuân,Hà Nội
16000000000.0,55.0,4,3,20.0,Đống Đa,Hà Nội
22000000000.0,71.0,4,3,50.0,Ba Đình,Hà Nội
14250000000.0,48.0,6,4,20.0,Đống Đa,Hà Nội
5500000000.0,57.3,3,2,5.0,Thủ Đức,Hồ Chí Minh
17000000000.0,50.0,4,4,13.0,Hà Đông,Hà Nội
16000000000.0,51.0,3,3,,Ba Đình,Hà Nội
21800000000.0,82.0,4,4,,Hà Đông,Hà Nội
12000000000.0,43.0,3,2,,Ba Đình,Hà Nội
4950000000.0,92.8,5,5,12.0,Thuận An,Bình Dương
10600000000.0,125.0,7,8,,Hải Châu,Đà Nẵng
5800000000.0,40.0,4,4,,Nam Từ Liêm,Hà Nội
5500000000.0,59.4,2,2,4.0,Quận 7,Hồ Chí Minh
6550000000.0,32.0,3,3,,Đống Đa,Hà Nội
6100000000.0,55.0,4,3,,Tân Bình,Hồ Chí Minh
9700000000.0,50.0,4,4,,Long Biên,Hà Nội
10000000000.0,80.0,4,4,,Quận 7,Hồ Chí Minh
6000000000.0,65.0,3,3,,Quận 2,Hồ Chí Minh
32000000000.0,282.0,40,4,10.0,Tân Bình,Hồ Chí Minh
13600000000.0,48.5,3,3,11.0,Long Biên,Hà Nội
9600000000.0,39.7,6,5,8.0,Tân Bình,Hồ Chí Minh
6200000000.0,34.0,4,4,2.5,Bắc Từ Liêm,Hà Nội
50000000000.0,300.0,38,38,,Phú Nhuận,Hồ Chí Minh
7100000000.0,34.0,4,4,2.0,Tây Hồ,Hà Nội
35000000000.0,168.0,4,4,,Quận 1,Hồ Chí Minh
15300000000.0,61.0,4,4,,Bình Thạnh,Hồ Chí Minh
45000000000.0,240.0,7,8,,Quận 3,Hồ Chí Minh
6750000000.0,30.0,3,3,,Hà Đông,Hà Nội
22000000000.0,90.0,4,4,5.0,Đống Đa,Hà Nội
5000000000.0,160.0,2,2,3.5,Nha Trang,Khánh Hòa
30000000000.0,72.0,4,4,8.0,Cầu Giấy,Hà Nội
7800000000.0,40.0,4,4,,Cầu Giấy,Hà Nội
3250000000.0,48.0,4,3,6.0,Gò Vấp,Hồ Chí Minh
8400000000.0,42.0,6,5,,Cầu Giấy,Hà Nội
5750000000.0,32.0,3,3,3.0,Gia Lâm,Hà Nội
4480000000.0,32.0,3,4,,Hoài Đức,Hà Nội
6500000000.0,53.0,4,4,,Thủ Đức,Hồ Chí Minh
7200000000.0,50.0,4,4,3.0,Long Biên,Hà Nội
2740000000.0,68.6,3,3,,Tân Bình,Hồ Chí Minh
2700000000.0,56.6,4,4,2.5,Thanh Oai,Hà Nội
24000000000.0,95.0,4,4,5.0,Tây Hồ,Hà Nội
3390000000.0,94.0,2,2,7.0,Nha Trang,Khánh Hòa
4950000000.0,37.0,1,4,,Bình Thạnh,Hồ Chí Minh
12800000000.0,99.2,4,4,,Tân Bình,Hồ Chí Minh
6800000000.0,90.0,11,11,8.0,Quận 12,Hồ Chí Minh
33000000000.0,170.0,4,4,,Tây Hồ,Hà Nội
12000000000.0,205.0,4,5,5.0,Nha Trang,Khánh Hòa
4950000000.0,65.0,3,4,3.5,Hải Châu,Đà Nẵng
3850000000.0,26.0,2,2,4.0,Gò Vấp,Hồ Chí Minh
8000000000.0,75.0,5,5,5.0,Long Biên,Hà Nội
6600000000.0,34.0,4,4,2.5,Bắc Từ Liêm,Hà Nội
3750000000.0,40.0,3,3,2.5,Hải Châu,Đà Nẵng
5650000000.0,35.0,3,4,,Long Biên,Hà Nội
5600000000.0,32.0,3,4,3.0,Thanh Trì,Hà Nội
47000000000.0,108.0,4,4,,Cầu Giấy,Hà Nội
4500000000.0,44.0,3,3,2.5,Thanh Trì,Hà Nội
1990000000.0,35.1,2,2,4.0,Tân Bình,Hồ Chí Minh
4390000000.0,44.0,4,2,3.0,Thanh Trì,Hà Nội
47000000000.0,107.0,4,4,,Cầu Giấy,Hà Nội
1750000000.0,37.0,2,2,,Tân Bình,Hồ Chí Minh
5900000000.0,46.0,2,2,2.7,Bình Thạnh,Hồ Chí Minh
7650000000.0,64.0,3,3,4.0,Tân Bình,Hồ Chí Minh
8500000000.0,39.0,4,4,,Quận 10,Hồ Chí Minh
6400000000.0,35.0,4,4,,Hoàng Mai,Hà Nội
3350000000.0,80.0,4,3,,Quận 2,Hồ Chí Minh
2000000000.0,35.0,2,2,,Hoàng Mai,Hà Nội
7000000000.0,83.3,4,2,5.0,Nha Trang,Khánh Hòa
5300000000.0,56.0,4,4,5.0,Bình Tân,Hồ Chí Minh
3300000000.0,62.0,2,1,3.0,Quận 7,Hồ Chí Minh
7780000000.0,26.0,4,4,,Ba Đình,Hà Nội
8500000000.0,61.0,4,4,,Thủ Đức,Hồ Chí Minh
5600000000.0,35.0,3,4,5.0,Hoàng Mai,Hà Nội
1650000000.0,138.0,1,1,4.0,Hòa Vang,Đà Nẵng
4850000000.0,58.2,4,5,5.0,Tân Bình,Hồ Chí Minh
3850000000.0,31.3,4,3,1.8,Thanh Trì,Hà Nội
30000000000.0,160.0,4,4,,Phú Nhuận,Hồ Chí Minh
3900000000.0,34.0,4,4,,Thanh Trì,Hà Nội
10300000000.0,43.0,4,4,,Quận 3,Hồ Chí Minh
9900000000.0,44.0,4,4,3.5,Cầu Giấy,Hà Nội
1300000000.0,228.0,2,1,4.0,Hòa Vang,Đà Nẵng
6500000000.0,34.0,5,4,7.0,Thanh Trì,Hà Nội
2250000000.0,44.0,3,3,6.0,Bình Thạnh,Hồ Chí Minh
5700000000.0,60.0,4,5,4.0,Nha Trang,Khánh Hòa
5500000000.0,32.0,3,3,2.3,Đống Đa,Hà Nội
4800000000.0,59.8,4,5,6.0,Bình Tân,Hồ Chí Minh
3300000000.0,85.0,3,2,3.5,Nha Trang,Khánh Hòa
14400000000.0,65.0,10,10,20.0,Hoài Đức,Hà Nội
4000000000.0,24.0,4,4,,Quận 5,Hồ Chí Minh
14500000000.0,50.0,4,4,3.5,Thanh Xuân,Hà Nội
7960000000.0,40.0,6,4,,Cầu Giấy,Hà Nội
2550000000.0,113.0,2,2,8.0,Cần Đước,Long An
11300000000.0,55.0,4,4,,Tây Hồ,Hà Nội
5860000000.0,65.0,6,7,12.0,Quận 12,Hồ Chí Minh
3800000000.0,32.0,3,3,3.0,Đan Phượng,Hà Nội
10000000000.0,336.0,5,5,7.0,Hội An,Quảng Nam
10500000000.0,50.0,5,4,7.0,Tây Hồ,Hà Nội
4650000000.0,32.0,3,4,2.5,Hoài Đức,Hà Nội
5300000000.0,100.0,8,7,,Dĩ An,Bình Dương
10800000000.0,45.0,4,4,,Ba Đình,Hà Nội
5750000000.0,39.0,5,4,,Hà Đông,Hà Nội
37500000000.0,123.0,4,4,,Thanh Xuân,Hà Nội
8600000000.0,50.0,4,3,2.5,Thanh Xuân,Hà Nội
5400000000.0,32.0,4,3,,Quận 3,Hồ Chí Minh
12500000000.0,40.0,3,5,2.5,Đống Đa,Hà Nội
8449999999.999999,40.0,4,4,5.0,Thanh Trì,Hà Nội
26800000000.0,110.0,4,6,5.0,Long Biên,Hà Nội
4650000000.0,46.0,5,4,5.0,Hoàng Mai,Hà Nội
13000000000.0,75.0,3,3,20.0,Quận 6,Hồ Chí Minh
2880000000.0,56.0,4,4,5.0,Quận 12,Hồ Chí Minh
2250000000.0,60.0,3,2,5.0,Biên Hòa,Đồng Nai
4250000000.0,110.0,8,8,5.0,Hóc Môn,Hồ Chí Minh
13500000000.0,90.0,6,4,,Long Biên,Hà Nội
10000000000.0,151.3,7,4,4.0,Nha Trang,Khánh Hòa
3190000000.0,30.0,2,2,,Quận 12,Hồ Chí Minh
