Giá,Diện tích,Số phòng ngủ,Số nhà vệ sinh,Huyện,Tỉnh
2550000000.0,112.0,3.0,3.0,Bến Lức,Long An
13400000000.0,205.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
30000000000.0,238.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
27500000000.0,102.0,4.0,5.0,Tân Bình,Hồ Chí Minh
4400000000.0,100.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
6500000000.0,30.0,3.0,4.0,Bắc Từ Liêm,Hà Nội
4099999999.9999995,75.0,1.0,0.0,Nha Trang,Khánh Hòa
5900000000.0,56.0,3.0,3.0,Phủ Lý,Hà Nam
88000000000.0,176.0,0.0,0.0,Tây Hồ,Hà Nội
11500000000.0,66.0,0.0,0.0,Đống Đa,Hà Nội
5500000000.0,85.0,3.0,2.0,Long Biên,Hà Nội
6000000000.0,75.0,3.0,1.0,Gò Vấp,Hồ Chí Minh
10500000000.0,207.0,0.0,0.0,Quận 12,Hồ Chí Minh
11800000000.0,56.0,4.0,5.0,Long Biên,Hà Nội
1860000000.0,125.0,0.0,0.0,Long Thành,Đồng Nai
13500000000.0,65.3,3.0,3.0,Quận 8,Hồ Chí Minh
8900000000.0,136.0,3.0,2.0,Thanh Xuân,Hà Nội
12500000000.0,72.0,2.0,2.0,Nha Trang,Khánh Hòa
16700000000.0,157.0,5.0,6.0,Hạ Long,Quảng Ninh
5080000000.0,40.0,2.0,2.0,Quận 11,Hồ Chí Minh
7600000000.0,105.0,3.0,2.0,Bắc Từ Liêm,Hà Nội
6400000000.0,85.0,3.0,2.0,Cầu Giấy,Hà Nội
39500000000.0,75.0,7.0,7.0,Hoàn Kiếm,Hà Nội
18800000000.0,60.0,4.0,6.0,Long Biên,Hà Nội
27000000000.0,90.0,0.0,0.0,Hà Đông,Hà Nội
26000000000.0,66.6,0.0,0.0,Quận 1,Hồ Chí Minh
8100000000.0,107.0,3.0,2.0,Thanh Xuân,Hà Nội
2590000000.0,69.89,2.0,2.0,Quận 7,Hồ Chí Minh
3500000000.0,55.3,2.0,1.0,Cầu Giấy,Hà Nội
1900000000.0,100.0,0.0,0.0,Yên Mỹ,Hưng Yên
15000000000.0,58.8,8.0,0.0,Quận 10,Hồ Chí Minh
4200000000.0,64.0,2.0,2.0,Nha Trang,Khánh Hòa
7000000000.0,111.0,3.0,2.0,Nam Từ Liêm,Hà Nội
5700000000.0,38.0,3.0,4.0,Long Biên,Hà Nội
4000000000.0,73.5,0.0,0.0,Thạch Thất,Hà Nội
12900000000.0,55.0,6.0,6.0,Hai Bà Trưng,Hà Nội
13500000000.0,80.0,6.0,6.0,Văn Giang,Hưng Yên
26500000000.0,60.0,3.0,0.0,Tây Hồ,Hà Nội
6800000000.0,120.0,4.0,2.0,Nam Từ Liêm,Hà Nội
8000000000.0,48.0,5.0,5.0,Nam Từ Liêm,Hà Nội
12800000000.0,107.0,2.0,2.0,Quận 10,Hồ Chí Minh
15000000000.0,105.0,9.0,8.0,Văn Giang,Hưng Yên
7800000000.0,102.0,3.0,2.0,Thanh Xuân,Hà Nội
7850000000.0,50.0,4.0,4.0,Long Biên,Hà Nội
1600000000.0,100.0,0.0,0.0,Tiền Hải,Thái Bình
68000000000.0,126.0,1.0,6.0,Ba Đình,Hà Nội
9900000000.0,56.5,4.0,4.0,Quận 10,Hồ Chí Minh
6800000000.0,58.0,5.0,6.0,Quận 7,Hồ Chí Minh
6300000000.0,94.0,3.0,2.0,Thanh Xuân,Hà Nội
16500000000.0,170.0,16.0,18.0,Liên Chiểu,Đà Nẵng
5000000000.0,100.0,3.0,3.0,Quận 7,Hồ Chí Minh
3300000000.0,90.0,0.0,0.0,Bà Rịa,Bà Rịa Vũng Tàu
8800000000.0,87.0,2.0,2.0,Quận 10,Hồ Chí Minh
8500000000.0,78.2,2.0,2.0,Đống Đa,Hà Nội
11000000000.0,60.0,0.0,0.0,Tây Hồ,Hà Nội
16000000000.0,62.0,16.0,16.0,Thanh Xuân,Hà Nội
147760000000.0,9851.0,16.0,0.0,Phú Quốc,Kiên Giang
4400000000.0,91.0,2.0,3.0,Quận 12,Hồ Chí Minh
6300000000.0,76.0,0.0,0.0,Tây Hồ,Hà Nội
7000000000.0,103.0,3.0,3.0,Nam Từ Liêm,Hà Nội
14500000000.0,60.0,0.0,0.0,Quận 3,Hồ Chí Minh
4250000000.0,36.0,2.0,2.0,Gò Vấp,Hồ Chí Minh
5800000000.0,105.0,4.0,4.0,Quận 9,Hồ Chí Minh
11000000000.0,165.0,3.0,3.0,Cầu Giấy,Hà Nội
6400000000.0,110.0,0.0,0.0,Liên Chiểu,Đà Nẵng
2900000000.0,66.0,2.0,2.0,Quận 7,Hồ Chí Minh
8000000000.0,124.0,3.0,2.0,Cầu Giấy,Hà Nội
2450000000.0,45.0,1.0,1.0,Gia Lâm,Hà Nội
6200000000.0,78.0,5.0,5.0,Thủ Đức,Hồ Chí Minh
25200000000.0,114.7,0.0,0.0,Nha Trang,Khánh Hòa
3000000000.0,70.0,2.0,2.0,Quận 7,Hồ Chí Minh
13500000000.0,100.0,4.0,3.0,Sơn Trà,Đà Nẵng
4600000000.0,33.0,0.0,0.0,Nam Từ Liêm,Hà Nội
11200000000.0,53.4,4.0,3.0,Quận 10,Hồ Chí Minh
7240000000.0,90.5,0.0,0.0,Nha Trang,Khánh Hòa
5100000000.0,156.0,0.0,0.0,Cẩm Lệ,Đà Nẵng
4500000000.0,74.9,0.0,0.0,Nha Trang,Khánh Hòa
11380000000.0,115.0,0.0,0.0,Mê Linh,Hà Nội
4500000000.0,47.0,0.0,0.0,Gò Vấp,Hồ Chí Minh
9780000000.0,163.0,0.0,0.0,Nha Trang,Khánh Hòa
6800000000.0,80.0,3.0,3.0,Long Biên,Hà Nội
16500000000.0,61.6,0.0,0.0,Quận 1,Hồ Chí Minh
3800000000.0,190.0,0.0,0.0,Dương Kinh,Hải Phòng
21000000000.0,90.0,2.0,2.0,Quận 7,Hồ Chí Minh
13300000000.0,300.0,0.0,0.0,Mê Linh,Hà Nội
4550000000.0,76.0,2.0,2.0,Hà Đông,Hà Nội
5500000000.0,66.2,2.0,3.0,Nha Trang,Khánh Hòa
4050000000.0,80.0,2.0,2.0,Hà Đông,Hà Nội
4950000000.0,92.0,0.0,0.0,Liên Chiểu,Đà Nẵng
2800000000.0,73.0,2.0,2.0,Ngô Quyền,Hải Phòng
26000000000.0,161.0,0.0,0.0,Tân Phú,Hồ Chí Minh
14000000000.0,1000.0,0.0,0.0,Tam Đảo,Vĩnh Phúc
57000000000.0,167.0,0.0,0.0,Quận 1,Hồ Chí Minh
13900000000.0,54.8,0.0,0.0,Quận 3,Hồ Chí Minh
1250000000.0,57.0,2.0,2.0,Dĩ An,Bình Dương
6500000000.0,32.0,2.0,3.0,Đống Đa,Hà Nội
2980000000.0,85.0,0.0,0.0,Mê Linh,Hà Nội
5800000000.0,40.0,3.0,4.0,Long Biên,Hà Nội
17500000000.0,97.4,0.0,0.0,Quận 10,Hồ Chí Minh
5150000000.0,74.0,2.0,2.0,Nam Từ Liêm,Hà Nội
11370000000.0,133.0,0.0,0.0,Mê Linh,Hà Nội
13800000000.0,84.0,5.0,7.0,Hạ Long,Quảng Ninh
6300000000.0,107.0,3.0,2.0,Hà Đông,Hà Nội
19000000000.0,196.5,0.0,0.0,Quận 7,Hồ Chí Minh
7500000000.0,60.0,4.0,4.0,Gò Vấp,Hồ Chí Minh
18500000000.0,125.0,4.0,0.0,Sơn Trà,Đà Nẵng
2600000000.0,52.0,2.0,1.0,Hà Đông,Hà Nội
2580000000.0,28.0,1.0,1.0,Long Biên,Hà Nội
5750000000.0,30.0,3.0,4.0,Long Biên,Hà Nội
7800000000.0,103.0,0.0,0.0,Vũng Tàu,Bà Rịa Vũng Tàu
39680000000.0,24800.0,0.0,0.0,Cần Giờ,Hồ Chí Minh
48480000000.0,381.7,0.0,0.0,Sơn Trà,Đà Nẵng
1600000000.0,31.0,0.0,0.0,Cát Hải,Hải Phòng
7000000000.0,90.0,0.0,0.0,Quận 7,Hồ Chí Minh
4800000000.0,82.0,2.0,2.0,Quận 7,Hồ Chí Minh
11000000000.0,54.0,2.0,3.0,Hoàn Kiếm,Hà Nội
5200000000.0,125.0,4.0,2.0,Hà Đông,Hà Nội
29800000000.0,78.63,2.0,3.0,Phú Nhuận,Hồ Chí Minh
2420000000.0,78.0,2.0,2.0,Thuận An,Bình Dương
15500000000.0,84.0,2.0,2.0,Quận 2,Hồ Chí Minh
5800000000.0,86.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
8800000000.0,440.0,0.0,0.0,Sơn Tây,Hà Nội
3800000000.0,22.0,3.0,4.0,Hoàng Mai,Hà Nội
7950000000.0,142.0,0.0,0.0,Quận 9,Hồ Chí Minh
900000000.0,46.0,1.0,1.0,Dĩ An,Bình Dương
3300000000.0,67.0,2.0,2.0,Thanh Trì,Hà Nội
20090000000.0,324.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
15000000000.0,144.0,0.0,0.0,Quận 7,Hồ Chí Minh
6700000000.0,80.0,4.0,5.0,Bình Tân,Hồ Chí Minh
4900000000.0,250.0,5.0,4.0,Nhà Bè,Hồ Chí Minh
11900000000.0,100.0,6.0,7.0,Bình Thạnh,Hồ Chí Minh
1250000000.0,147.0,0.0,0.0,An Lão,Hải Phòng
7000000000.0,118.0,3.0,2.0,Quận 7,Hồ Chí Minh
27000000000.0,78.0,22.0,22.0,Đống Đa,Hà Nội
28840000000.0,206.0,0.0,0.0,Sơn Trà,Đà Nẵng
179000000000.0,762.0,0.0,0.0,Quận 2,Hồ Chí Minh
7000000000.0,42.0,5.0,5.0,Hà Đông,Hà Nội
4550000000.0,41.5,0.0,0.0,Đông Anh,Hà Nội
1550000000.0,147.6,0.0,0.0,An Lão,Hải Phòng
7500000000.0,30.0,3.0,3.0,Đống Đa,Hà Nội
2020000000.0,45.0,1.0,0.0,Phủ Lý,Hà Nam
5800000000.0,73.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
22000000000.0,192.0,5.0,6.0,Quận 7,Hồ Chí Minh
17500000000.0,97.6,11.0,11.0,Quận 10,Hồ Chí Minh
10400000000.0,40.0,0.0,0.0,Bắc Từ Liêm,Hà Nội
5900000000.0,113.0,2.0,2.0,Quận 7,Hồ Chí Minh
57000000000.0,170.0,3.0,2.0,Quận 1,Hồ Chí Minh
14260000000.0,297.0,0.0,0.0,Đông Triều,Quảng Ninh
16000000000.0,127.5,5.0,5.0,Vũng Tàu,Bà Rịa Vũng Tàu
15750000000.0,100.0,5.0,4.0,Tây Hồ,Hà Nội
3800000000.0,70.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
3400000000.0,50.0,0.0,0.0,Gia Lâm,Hà Nội
1950000000.0,72.0,1.0,1.0,Dĩ An,Bình Dương
8700000000.0,68.0,0.0,0.0,Văn Giang,Hưng Yên
40000000000.0,89.0,0.0,0.0,Quận 3,Hồ Chí Minh
28000000000.0,163.0,0.0,0.0,Vũng Tàu,Bà Rịa Vũng Tàu
7500000000.0,250.0,0.0,0.0,Thạch Thất,Hà Nội
14800000000.0,67.4,12.0,12.0,Quận 10,Hồ Chí Minh
9000000000.0,130.0,4.0,3.0,Nam Từ Liêm,Hà Nội
6100000000.0,82.0,2.0,1.0,Gò Vấp,Hồ Chí Minh
1400000000.0,56.0,2.0,2.0,Dĩ An,Bình Dương
5600000000.0,42.0,4.0,3.0,Gia Lâm,Hà Nội
45000000000.0,190.0,4.0,3.0,Quận 1,Hồ Chí Minh
40000000000.0,220.0,5.0,6.0,Quận 7,Hồ Chí Minh
7300000000.0,100.0,3.0,2.0,Quận 7,Hồ Chí Minh
5500000000.0,57.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
2500000000.0,68.0,0.0,0.0,Thạch Thất,Hà Nội
2480000000.0,60.0,2.0,1.0,Quận 8,Hồ Chí Minh
33000000000.0,220.5,5.0,5.0,Quận 7,Hồ Chí Minh
3330000000.0,70.0,2.0,2.0,Quận 9,Hồ Chí Minh
40000000000.0,170.0,3.0,2.0,Quận 1,Hồ Chí Minh
2350000000.0,24.0,2.0,2.0,Hoàng Mai,Hà Nội
14500000000.0,120.0,4.0,6.0,Quận 7,Hồ Chí Minh
690000000.0,1500.0,0.0,0.0,Bảo Lộc,Lâm Đồng
5900000000.0,70.0,2.0,2.0,Cầu Giấy,Hà Nội
44000000000.0,22000.0,0.0,0.0,Châu Đức,Bà Rịa Vũng Tàu
3260000000.0,70.0,2.0,2.0,Quận 9,Hồ Chí Minh
26000000000.0,240.0,4.0,5.0,Quận 7,Hồ Chí Minh
4700000000.0,28.0,0.0,0.0,Hoàng Mai,Hà Nội
230000000000.0,433.0,8.0,8.0,Tân Bình,Hồ Chí Minh
12750000000.0,255.0,0.0,0.0,Thạch Thất,Hà Nội
6000000000.0,80.0,3.0,4.0,Quận 9,Hồ Chí Minh
22000000000.0,240.0,5.0,6.0,Quận 7,Hồ Chí Minh
30500000000.0,190.0,4.0,5.0,Long Biên,Hà Nội
2700000000.0,80.0,3.0,3.0,Bến Lức,Long An
1500000000.0,47.0,2.0,2.0,Thủ Dầu Một,Bình Dương
6600000000.0,90.0,2.0,1.0,Gò Vấp,Hồ Chí Minh
16000000000.0,75.0,5.0,5.0,Hà Đông,Hà Nội
1700000000.0,70.0,2.0,2.0,Tân Uyên,Bình Dương
6200000000.0,118.0,3.0,2.0,Quận 7,Hồ Chí Minh
9000000000.0,75.0,0.0,0.0,Văn Giang,Hưng Yên
1130000000.0,63.0,2.0,2.0,Đông Anh,Hà Nội
20800000000.0,62.0,0.0,0.0,Cầu Giấy,Hà Nội
45000000000.0,199.0,4.0,3.0,Quận 1,Hồ Chí Minh
650000000.0,884.0,0.0,0.0,Phú Giáo,Bình Dương
20500000000.0,88.8,3.0,3.0,Gia Lâm,Hà Nội
27000000000.0,48.0,1.0,1.0,Quận 7,Hồ Chí Minh
2900000000.0,40.0,1.0,1.0,Nha Trang,Khánh Hòa
7650000000.0,80.0,3.0,2.0,Thanh Xuân,Hà Nội
9600000000.0,90.0,5.0,6.0,Thủ Đức,Hồ Chí Minh
29800000000.0,80.0,4.0,0.0,Đống Đa,Hà Nội
7210000000.0,103.5,5.0,5.0,Long Biên,Hà Nội
69000000000.0,918.9,0.0,0.0,Quận 12,Hồ Chí Minh
1500000000.0,50.0,0.0,0.0,Thanh Oai,Hà Nội
3500000000.0,52.4,3.0,2.0,Bình Tân,Hồ Chí Minh
27000000000.0,135.0,0.0,0.0,Đông Anh,Hà Nội
17500000000.0,154.0,0.0,0.0,Liên Chiểu,Đà Nẵng
9300000000.0,128.0,3.0,2.0,Quận 7,Hồ Chí Minh
1200000000.0,200.0,0.0,0.0,Cam Ranh,Khánh Hòa
4200000000.0,106.0,3.0,3.0,Tân Phú,Hồ Chí Minh
3170000000.0,70.0,2.0,2.0,Gia Lâm,Hà Nội
7100000000.0,96.8,3.0,3.0,Sơn Trà,Đà Nẵng
5990000000.0,50.0,4.0,5.0,Quận 12,Hồ Chí Minh
6200000000.0,100.0,2.0,3.0,Quận 9,Hồ Chí Minh
1990000000.0,112.0,0.0,0.0,Bến Lức,Long An
2300000000.0,72.0,2.0,2.0,Thuận An,Bình Dương
10500000000.0,55.0,12.0,13.0,Bắc Từ Liêm,Hà Nội
3700000000.0,121.0,3.0,3.0,Nhà Bè,Hồ Chí Minh
21000000000.0,109.0,6.0,5.0,Bình Thạnh,Hồ Chí Minh
1850000000.0,55.0,1.0,2.0,Quận 2,Hồ Chí Minh
3150000000.0,81.0,3.0,2.0,Quận 9,Hồ Chí Minh
13200000000.0,57.0,12.0,0.0,Ba Đình,Hà Nội
8800000000.0,50.0,4.0,5.0,Long Biên,Hà Nội
549000000000.0,1826.0,0.0,0.0,Quận 7,Hồ Chí Minh
4750000000.0,78.08,2.0,2.0,Hoàng Mai,Hà Nội
26000000000.0,214.5,0.0,0.0,Quận 7,Hồ Chí Minh
11000000000.0,121.0,0.0,0.0,Quận 7,Hồ Chí Minh
14500000000.0,50.0,0.0,0.0,Hai Bà Trưng,Hà Nội
4500000000.0,78.0,2.0,2.0,Bắc Từ Liêm,Hà Nội
17500000000.0,80.0,0.0,0.0,Tân Phú,Hồ Chí Minh
6500000000.0,80.0,3.0,2.0,Bình Tân,Hồ Chí Minh
1900000000.0,100.0,0.0,0.0,Bến Lức,Long An
9000000000.0,114.0,0.0,0.0,Thủ Dầu Một,Bình Dương
3650000000.0,100.0,0.0,0.0,Quận 9,Hồ Chí Minh
17700000000.0,75.0,5.0,4.0,Văn Giang,Hưng Yên
5500000000.0,74.8,3.0,2.0,Nam Từ Liêm,Hà Nội
22000000000.0,100.0,5.0,5.0,Quận 7,Hồ Chí Minh
7300000000.0,122.0,3.0,3.0,Quận 4,Hồ Chí Minh
1800000000.0,70.0,0.0,0.0,Thủ Dầu Một,Bình Dương
1950000000.0,33.5,1.0,1.0,Gia Lâm,Hà Nội
15300000000.0,45.0,5.0,3.0,Đống Đa,Hà Nội
6890000000.0,146.5,0.0,0.0,Đông Triều,Quảng Ninh
4000000000.0,70.0,3.0,2.0,Quận 9,Hồ Chí Minh
1750000000.0,68.0,0.0,0.0,Bến Lức,Long An
8800000000.0,160.0,4.0,3.0,Bắc Từ Liêm,Hà Nội
41000000000.0,200.0,6.0,5.0,Quận 7,Hồ Chí Minh
24000000000.0,196.5,9.0,6.0,Quận 7,Hồ Chí Minh
15400000000.0,150.0,4.0,5.0,Quận 9,Hồ Chí Minh
5600000000.0,88.0,0.0,0.0,Vinh,Nghệ An
95000000000.0,960.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
22000000000.0,86.0,4.0,3.0,Đống Đa,Hà Nội
40000000000.0,148.0,0.0,0.0,Tân Bình,Hồ Chí Minh
35000000000.0,165.0,0.0,0.0,Quận 4,Hồ Chí Minh
12800000000.0,48.0,4.0,6.0,Long Biên,Hà Nội
6500000000.0,69.0,2.0,2.0,Nam Từ Liêm,Hà Nội
2200000000.0,75.0,3.0,4.0,Bến Lức,Long An
6850000000.0,56.0,4.0,5.0,Gò Vấp,Hồ Chí Minh
20000000000.0,100.0,0.0,0.0,Quận 7,Hồ Chí Minh
17000000000.0,460.0,0.0,0.0,Quận 9,Hồ Chí Minh
920000000.0,389.3,0.0,0.0,Cao Phong,Hòa Bình
5500000000.0,94.0,3.0,2.0,Hoàng Mai,Hà Nội
14000000000.0,90.0,5.0,4.0,Quận 7,Hồ Chí Minh
1500000000.0,34.32,0.0,0.0,Hạ Long,Quảng Ninh
20500000000.0,300.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
4300000000.0,165.0,0.0,0.0,Nhơn Trạch,Đồng Nai
8800000000.0,88.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
148000000000.0,3306.0,0.0,0.0,Quận 9,Hồ Chí Minh
17200000000.0,50.0,15.0,15.0,Đống Đa,Hà Nội
15500000000.0,36.0,6.0,7.0,Quận 11,Hồ Chí Minh
3950000000.0,81.0,0.0,0.0,Yên Dũng,Bắc Giang
5800000000.0,63.0,4.0,5.0,Bình Tân,Hồ Chí Minh
25000000000.0,220.0,0.0,0.0,Quận 3,Hồ Chí Minh
6900000000.0,130.0,7.0,7.0,Quận 8,Hồ Chí Minh
600000000.0,100.0,1.0,1.0,Tháp Mười,Đồng Tháp
2390000000.0,43.0,1.0,1.0,Gia Lâm,Hà Nội
2790000000.0,100.0,3.0,2.0,Thủ Dầu Một,Bình Dương
17500000000.0,50.0,17.0,18.0,Đống Đa,Hà Nội
5900000000.0,71.2,2.0,2.0,Thanh Xuân,Hà Nội
19400000000.0,40.0,4.0,5.0,Đống Đa,Hà Nội
11500000000.0,119.3,4.0,2.0,Nam Từ Liêm,Hà Nội
6950000000.0,103.0,3.0,4.0,Bình Tân,Hồ Chí Minh
1250000000.0,50.0,2.0,1.0,Thủ Dầu Một,Bình Dương
4099999999.9999995,31.6,1.0,2.0,Đống Đa,Hà Nội
35170000000.0,1256.0,0.0,0.0,Long Biên,Hà Nội
10300000000.0,64.0,4.0,5.0,Quận 10,Hồ Chí Minh
7000000000.0,98.4,2.0,2.0,Cầu Giấy,Hà Nội
2600000000.0,84.0,0.0,0.0,Mê Linh,Hà Nội
7810000000.0,125.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
3500000000.0,95.0,3.0,2.0,Thuận An,Bình Dương
8800000000.0,80.0,2.0,2.0,Cầu Giấy,Hà Nội
3400000000.0,100.0,3.0,3.0,Tân An,Long An
43350000000.0,255.0,0.0,0.0,Sơn Trà,Đà Nẵng
3170000000.0,69.0,2.0,2.0,Hoàng Mai,Hà Nội
550000000.0,120.0,0.0,0.0,Cần Giờ,Hồ Chí Minh
15000000000.0,88.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
21200000000.0,100.0,4.0,4.0,Gò Vấp,Hồ Chí Minh
4500000000.0,61.0,2.0,2.0,Thanh Xuân,Hà Nội
4000000000.0,87.1,0.0,0.0,Bình Tân,Hồ Chí Minh
7500000000.0,35.0,3.0,3.0,Ba Đình,Hà Nội
7200000000.0,187.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
3000000000.0,56.0,0.0,0.0,Quận 9,Hồ Chí Minh
4150000000.0000005,30.0,3.0,2.0,Quận 4,Hồ Chí Minh
2500000000.0,79.0,2.0,2.0,Thuận An,Bình Dương
38000000000.0,98.0,4.0,3.0,Quận 8,Hồ Chí Minh
16000000000.0,86.0,6.0,4.0,Hà Đông,Hà Nội
4400000000.0,83.0,3.0,2.0,Bình Chánh,Hồ Chí Minh
13500000000.0,88.0,4.0,4.0,Tây Hồ,Hà Nội
61000000000.0,400.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
89000000000.0,121.0,10.0,9.0,Thanh Xuân,Hà Nội
3400000000.0,59.0,2.0,1.0,Bình Chánh,Hồ Chí Minh
4500000000.0,70.0,0.0,0.0,Quận 9,Hồ Chí Minh
3350000000.0,64.0,2.0,2.0,Văn Giang,Hưng Yên
20500000000.0,100.0,4.0,4.0,Gò Vấp,Hồ Chí Minh
4250000000.0,78.0,2.0,2.0,Bình Chánh,Hồ Chí Minh
6880000000.0,52.0,4.0,5.0,Bình Thạnh,Hồ Chí Minh
6000000000.0,416.8,0.0,0.0,Cam Ranh,Khánh Hòa
23000000000.0,526.0,4.0,3.0,Thủ Đức,Hồ Chí Minh
3700000000.0,54.0,1.0,1.0,Quận 9,Hồ Chí Minh
7900000000.0,50.0,0.0,0.0,Tây Hồ,Hà Nội
13950000000.0,44.0,3.0,3.0,Hai Bà Trưng,Hà Nội
69000000000.0,185.0,0.0,0.0,Tây Hồ,Hà Nội
130000000000.0,175.0,0.0,0.0,Hai Bà Trưng,Hà Nội
12600000000.0,144.0,0.0,0.0,Tân Bình,Hồ Chí Minh
175000000000.0,217.0,0.0,0.0,Tây Hồ,Hà Nội
4550000000.0,56.0,6.0,4.0,Bình Thạnh,Hồ Chí Minh
14000000000.0,80.0,0.0,0.0,Tây Hồ,Hà Nội
5500000000.0,35.0,3.0,4.0,Hoàng Mai,Hà Nội
10500000000.0,400.0,3.0,3.0,Dĩ An,Bình Dương
2500000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
7000000000.0,94.7,3.0,2.0,Văn Giang,Hưng Yên
7700000000.0,103.0,3.0,2.0,Quận 10,Hồ Chí Minh
66000000000.0,101.0,0.0,0.0,Tây Hồ,Hà Nội
3360000000.0,70.0,0.0,0.0,Phúc Yên,Vĩnh Phúc
3600000000.0,55.0,2.0,0.0,Cầu Giấy,Hà Nội
36000000000.0,130.0,0.0,0.0,Tây Hồ,Hà Nội
65000000000.0,126.0,5.0,5.0,Tây Hồ,Hà Nội
6450000000.0,215.0,0.0,0.0,Chương Mỹ,Hà Nội
5750000000.0,68.0,4.0,5.0,Quận 12,Hồ Chí Minh
2560000000.0,60.0,2.0,1.0,Gia Lâm,Hà Nội
38000000000.0,260.0,4.0,4.0,Quận 5,Hồ Chí Minh
3300000000.0,434.0,0.0,0.0,Ba Vì,Hà Nội
6300000000.0,100.0,3.0,2.0,Hoàng Mai,Hà Nội
2620000000.0,69.0,0.0,0.0,Thủ Dầu Một,Bình Dương
7500000000.0,36.0,4.0,5.0,Hoàng Mai,Hà Nội
2100000000.0,86.0,3.0,2.0,Thuận An,Bình Dương
300000000000.0,2685.0,11.0,11.0,Quận 6,Hồ Chí Minh
2200000000.0,200.0,0.0,0.0,Đức Trọng,Lâm Đồng
9860000000.0,82.0,0.0,0.0,Bình Thạnh,Hồ Chí Minh
6000000000.0,127.0,4.0,3.0,Thanh Trì,Hà Nội
4300000000.0,75.0,2.0,2.0,Gia Lâm,Hà Nội
10800000000.0,100.0,3.0,2.0,Hoàn Kiếm,Hà Nội
32000000000.0,120.0,33.0,34.0,Hoàng Mai,Hà Nội
60000000000.0,386.0,3.0,0.0,Quận 2,Hồ Chí Minh
179000000000.0,460.0,6.0,6.0,Quận 1,Hồ Chí Minh
3860000000.0,74.0,2.0,2.0,Hoàng Mai,Hà Nội
25000000000.0,71.0,20.0,20.0,Đống Đa,Hà Nội
1450000000.0,175.0,0.0,0.0,Đức Hòa,Long An
5500000000.0,80.0,4.0,4.0,Dĩ An,Bình Dương
13800000000.0,58.0,4.0,0.0,Nam Từ Liêm,Hà Nội
1400000000.0,75.0,0.0,0.0,Phúc Yên,Vĩnh Phúc
1850000000.0,53.0,1.0,0.0,Thuận An,Bình Dương
2850000000.0,68.0,0.0,0.0,Dĩ An,Bình Dương
2900000000.0,90.0,2.0,2.0,Thuận An,Bình Dương
6500000000.0,97.0,3.0,2.0,Quận 11,Hồ Chí Minh
9500000000.0,103.5,0.0,0.0,Đà Lạt,Lâm Đồng
5300000000.0,68.0,2.0,2.0,Hà Đông,Hà Nội
18530000000.0,120.0,0.0,0.0,Văn Giang,Hưng Yên
6900000000.0,46.0,3.0,3.0,Hoàng Mai,Hà Nội
4300000000.0,100.0,0.0,0.0,Mê Linh,Hà Nội
4250000000.0,102.0,2.0,2.0,Quận 6,Hồ Chí Minh
4350000000.0,100.0,0.0,0.0,Cẩm Lệ,Đà Nẵng
13450000000.0,217.0,0.0,0.0,Nha Trang,Khánh Hòa
49000000000.0,385.0,5.0,5.0,Tân Bình,Hồ Chí Minh
10800000000.0,39.0,4.0,4.0,Nam Từ Liêm,Hà Nội
2000000000.0,112.0,0.0,0.0,Lạng Giang,Bắc Giang
5350000000.0,101.25,0.0,0.0,Nha Trang,Khánh Hòa
30000000000.0,229.4,7.0,5.0,Thủ Đức,Hồ Chí Minh
2160000000.0,130.0,0.0,0.0,Đức Hòa,Long An
2000000000.0,42.0,0.0,1.0,Bình Chánh,Hồ Chí Minh
4110000000.0000005,62.0,2.0,2.0,Văn Giang,Hưng Yên
11000000000.0,125.0,4.0,3.0,Tân Bình,Hồ Chí Minh
3500000000.0,78.0,3.0,3.0,Dĩ An,Bình Dương
28000000000.0,385.0,0.0,0.0,Quận 12,Hồ Chí Minh
2600000000.0,75.0,0.0,0.0,Thạch Thất,Hà Nội
7000000000.0,34.0,3.0,4.0,Cầu Giấy,Hà Nội
11500000000.0,70.0,4.0,4.0,Thủ Đức,Hồ Chí Minh
16000000000.0,85.0,4.0,4.0,Quận 2,Hồ Chí Minh
2900000000.0,69.0,2.0,1.0,Long Biên,Hà Nội
12000000000.0,225.0,4.0,3.0,Hà Đông,Hà Nội
2190000000.0,62.9,2.0,2.0,Thuận An,Bình Dương
8000000000.0,109.0,3.0,2.0,Quận 10,Hồ Chí Minh
620000000.0,102.0,0.0,0.0,Hiệp Hòa,Bắc Giang
16000000000.0,93.0,0.0,0.0,Quận 9,Hồ Chí Minh
